DateTime,Station,DayOfWeek,Hour,IsHoliday,Weather,TicketsBooked
2026-09-24 12:00:00,Hitec City,Thursday,12,0,Clear,500
2026-09-24 13:00:00,LB Nagar,Thursday,13,1,Clear,230
2026-09-24 14:00:00,Secunderabad East,Thursday,14,0,Clear,410
2026-09-24 15:00:00,LB Nagar,Thursday,15,0,Clear,440
2026-09-24 16:00:00,LB Nagar,Thursday,16,0,Clear,550
2026-09-24 17:00:00,Miyapur,Thursday,17,1,Rainy,220
2026-09-24 18:00:00,Miyapur,Thursday,18,0,Cloudy,570
2026-09-24 19:00:00,Dilsukhnagar,Thursday,19,0,Clear,620
2026-09-24 20:00:00,Miyapur,Thursday,20,0,Clear,580
2026-09-24 21:00:00,Hitec City,Thursday,21,0,Clear,560
2026-09-24 22:00:00,Secunderabad East,Thursday,22,0,Cloudy,570
2026-09-24 23:00:00,LB Nagar,Thursday,23,0,Rainy,430
2026-09-25 00:00:00,Hitec City,Friday,0,0,Clear,440
2026-09-25 01:00:00,Uppal,Friday,1,0,Clear,440
2026-09-25 02:00:00,Dilsukhnagar,Friday,2,0,Clear,490
2026-09-25 03:00:00,Kukatpally,Friday,3,0,Rainy,310
2026-09-25 04:00:00,Miyapur,Friday,4,0,Clear,480
2026-09-25 05:00:00,Hitec City,Friday,5,0,Cloudy,550
2026-09-25 06:00:00,Tarnaka,Friday,6,0,Clear,560
2026-09-25 07:00:00,Dilsukhnagar,Friday,7,0,Cloudy,530
2026-09-25 08:00:00,Hyderabad Central,Friday,8,0,Clear,570
2026-09-25 09:00:00,Secunderabad East,Friday,9,0,Clear,520
2026-09-25 10:00:00,Hyderabad Central,Friday,10,0,Clear,430
2026-09-25 11:00:00,Secunderabad East,Friday,11,0,Clear,560
2026-09-25 12:00:00,Ameerpet,Friday,12,0,Rainy,450
2026-09-25 13:00:00,Secunderabad East,Friday,13,0,Clear,540
2026-09-25 14:00:00,Dilsukhnagar,Friday,14,0,Clear,540
2026-09-25 15:00:00,Tarnaka,Friday,15,0,Clear,580
2026-09-25 16:00:00,LB Nagar,Friday,16,0,Clear,490
2026-09-25 17:00:00,LB Nagar,Friday,17,0,Clear,650
2026-09-25 18:00:00,LB Nagar,Friday,18,0,Clear,670
2026-09-25 19:00:00,Kukatpally,Friday,19,0,Rainy,530
2026-09-25 20:00:00,LB Nagar,Friday,20,0,Clear,550
2026-09-25 21:00:00,Dilsukhnagar,Friday,21,0,Clear,430
2026-09-25 22:00:00,Miyapur,Friday,22,0,Clear,580
2026-09-25 23:00:00,Hyderabad Central,Friday,23,0,Clear,430
2026-09-26 00:00:00,Secunderabad East,Saturday,0,0,Clear,440
2026-09-26 01:00:00,Hitec City,Saturday,1,0,Clear,520
2026-09-26 02:00:00,Ameerpet,Saturday,2,0,Clear,580
2026-09-26 03:00:00,Dilsukhnagar,Saturday,3,0,Clear,550
2026-09-26 04:00:00,LB Nagar,Saturday,4,0,Rainy,320
2026-09-26 05:00:00,LB Nagar,Saturday,5,0,Rainy,400
2026-09-26 06:00:00,Tarnaka,Saturday,6,0,Cloudy,610
2026-09-26 07:00:00,Hyderabad Central,Saturday,7,0,Clear,590
2026-09-26 08:00:00,Tarnaka,Saturday,8,0,Clear,650
2026-09-26 09:00:00,Tarnaka,Saturday,9,0,Clear,560
2026-09-26 10:00:00,Ameerpet,Saturday,10,1,Clear,300
2026-09-26 11:00:00,Hyderabad Central,Saturday,11,0,Clear,400
2026-09-26 12:00:00,Uppal,Saturday,12,0,Clear,530
2026-09-26 13:00:00,Dilsukhnagar,Saturday,13,0,Cloudy,540
2026-09-26 14:00:00,Uppal,Saturday,14,0,Rainy,330
2026-09-26 15:00:00,Hitec City,Saturday,15,1,Clear,300
2026-09-26 16:00:00,LB Nagar,Saturday,16,0,Clear,440
2026-09-26 17:00:00,Secunderabad East,Saturday,17,0,Clear,620
2026-09-26 18:00:00,Hitec City,Saturday,18,1,Clear,330
2026-09-26 19:00:00,Hitec City,Saturday,19,0,Cloudy,560
2026-09-26 20:00:00,Tarnaka,Saturday,20,0,Clear,600
2026-09-26 21:00:00,Tarnaka,Saturday,21,0,Clear,450
2026-09-26 22:00:00,Tarnaka,Saturday,22,0,Clear,560
2026-09-26 23:00:00,Hitec City,Saturday,23,0,Rainy,340
2026-09-27 00:00:00,Kukatpally,Sunday,0,0,Cloudy,530
2026-09-27 01:00:00,Miyapur,Sunday,1,0,Clear,430
2026-09-27 02:00:00,Hitec City,Sunday,2,0,Clear,540
2026-09-27 03:00:00,Kukatpally,Sunday,3,0,Clear,530
2026-09-27 04:00:00,Uppal,Sunday,4,0,Clear,510
2026-09-27 05:00:00,Ameerpet,Sunday,5,1,Clear,200
2026-09-27 06:00:00,Miyapur,Sunday,6,0,Clear,570
2026-09-27 07:00:00,Miyapur,Sunday,7,0,Rainy,550
2026-09-27 08:00:00,Tarnaka,Sunday,8,1,Clear,360
2026-09-27 09:00:00,Miyapur,Sunday,9,0,Rainy,510
2026-09-27 10:00:00,Hitec City,Sunday,10,0,Rainy,480
2026-09-27 11:00:00,Kukatpally,Sunday,11,0,Rainy,480
2026-09-27 12:00:00,Tarnaka,Sunday,12,0,Clear,430
2026-09-27 13:00:00,LB Nagar,Sunday,13,0,Clear,460
2026-09-27 14:00:00,Hyderabad Central,Sunday,14,1,Rainy,310
2026-09-27 15:00:00,Tarnaka,Sunday,15,0,Clear,540
2026-09-27 16:00:00,Dilsukhnagar,Sunday,16,0,Clear,490
2026-09-27 17:00:00,LB Nagar,Sunday,17,0,Clear,700
2026-09-27 18:00:00,Tarnaka,Sunday,18,0,Clear,690
2026-09-27 19:00:00,LB Nagar,Sunday,19,0,Clear,560
2026-09-27 20:00:00,Hitec City,Sunday,20,0,Clear,630
2026-09-27 21:00:00,Uppal,Sunday,21,0,Clear,430
2026-09-27 22:00:00,Ameerpet,Sunday,22,0,Clear,460
2026-09-27 23:00:00,Hyderabad Central,Sunday,23,0,Rainy,460
2026-09-28 00:00:00,Dilsukhnagar,Monday,0,0,Clear,510
2026-09-28 01:00:00,Miyapur,Monday,1,0,Rainy,370
2026-09-28 02:00:00,Miyapur,Monday,2,0,Clear,480
2026-09-28 03:00:00,Miyapur,Monday,3,0,Rainy,330
2026-09-28 04:00:00,Secunderabad East,Monday,4,0,Cloudy,410
2026-09-28 05:00:00,Ameerpet,Monday,5,0,Clear,520
2026-09-28 06:00:00,Miyapur,Monday,6,0,Clear,560
2026-09-28 07:00:00,Uppal,Monday,7,0,Clear,640
2026-09-28 08:00:00,Ameerpet,Monday,8,0,Cloudy,570
2026-09-28 09:00:00,LB Nagar,Monday,9,0,Clear,530
2026-09-28 10:00:00,Kukatpally,Monday,10,0,Clear,430
2026-09-28 11:00:00,Kukatpally,Monday,11,0,Clear,500
2026-09-28 12:00:00,Hitec City,Monday,12,0,Clear,560
2026-09-28 13:00:00,Miyapur,Monday,13,0,Clear,520
2026-09-28 14:00:00,Uppal,Monday,14,0,Clear,480
2026-09-28 15:00:00,Dilsukhnagar,Monday,15,0,Clear,490
2026-09-28 16:00:00,Tarnaka,Monday,16,0,Clear,480
2026-09-28 17:00:00,Ameerpet,Monday,17,0,Clear,680
2026-09-28 18:00:00,Hitec City,Monday,18,0,Clear,570
2026-09-28 19:00:00,Secunderabad East,Monday,19,0,Clear,620
2026-09-28 20:00:00,Hitec City,Monday,20,0,Clear,660
2026-09-28 21:00:00,LB Nagar,Monday,21,0,Clear,470
2026-09-28 22:00:00,Tarnaka,Monday,22,1,Cloudy,240
2026-09-28 23:00:00,LB Nagar,Monday,23,0,Clear,450
2026-09-29 00:00:00,Tarnaka,Tuesday,0,0,Clear,580
2026-09-29 01:00:00,Dilsukhnagar,Tuesday,1,0,Cloudy,420
2026-09-29 02:00:00,Tarnaka,Tuesday,2,0,Clear,530
2026-09-29 03:00:00,Kukatpally,Tuesday,3,0,Clear,530
2026-09-29 04:00:00,Uppal,Tuesday,4,0,Clear,520
2026-09-29 05:00:00,Miyapur,Tuesday,5,0,Clear,460
2026-09-29 06:00:00,LB Nagar,Tuesday,6,0,Rainy,460
2026-09-29 07:00:00,Ameerpet,Tuesday,7,0,Clear,640
2026-09-29 08:00:00,Ameerpet,Tuesday,8,0,Rainy,520
2026-09-29 09:00:00,Dilsukhnagar,Tuesday,9,0,Clear,670
2026-09-29 10:00:00,LB Nagar,Tuesday,10,0,Clear,470
2026-09-29 11:00:00,Dilsukhnagar,Tuesday,11,0,Cloudy,400
2026-09-29 12:00:00,Uppal,Tuesday,12,0,Clear,590
2026-09-29 13:00:00,Hitec City,Tuesday,13,0,Clear,480
2026-09-29 14:00:00,Secunderabad East,Tuesday,14,0,Clear,480
2026-09-29 15:00:00,Ameerpet,Tuesday,15,0,Clear,520
2026-09-29 16:00:00,Uppal,Tuesday,16,0,Clear,590
2026-09-29 17:00:00,Tarnaka,Tuesday,17,0,Rainy,440
2026-09-29 18:00:00,Tarnaka,Tuesday,18,0,Clear,710
2026-09-29 19:00:00,Miyapur,Tuesday,19,0,Rainy,590
2026-09-29 20:00:00,Kukatpally,Tuesday,20,1,Clear,350
2026-09-29 21:00:00,Secunderabad East,Tuesday,21,0,Clear,490
2026-09-29 22:00:00,Tarnaka,Tuesday,22,0,Rainy,490
2026-09-29 23:00:00,Hyderabad Central,Tuesday,23,0,Clear,470
2026-09-30 00:00:00,Miyapur,Wednesday,0,0,Clear,460
2026-09-30 01:00:00,Kukatpally,Wednesday,1,0,Clear,440
2026-09-30 02:00:00,Miyapur,Wednesday,2,0,Rainy,300
2026-09-30 03:00:00,LB Nagar,Wednesday,3,0,Clear,460
2026-09-30 04:00:00,Kukatpally,Wednesday,4,0,Rainy,330
2026-09-30 05:00:00,Ameerpet,Wednesday,5,0,Clear,580
2026-09-30 06:00:00,LB Nagar,Wednesday,6,0,Cloudy,550
2026-09-30 07:00:00,Kukatpally,Wednesday,7,0,Clear,680
2026-09-30 08:00:00,Tarnaka,Wednesday,8,1,Clear,330
2026-09-30 09:00:00,Ameerpet,Wednesday,9,0,Clear,540
2026-09-30 10:00:00,Dilsukhnagar,Wednesday,10,0,Clear,580
2026-09-30 11:00:00,Ameerpet,Wednesday,11,0,Rainy,460
2026-09-30 12:00:00,Hitec City,Wednesday,12,0,Clear,560
2026-09-30 13:00:00,Secunderabad East,Wednesday,13,0,Clear,440
2026-09-30 14:00:00,Kukatpally,Wednesday,14,0,Clear,560
2026-09-30 15:00:00,Secunderabad East,Wednesday,15,0,Clear,450
2026-09-30 16:00:00,LB Nagar,Wednesday,16,0,Clear,480
2026-09-30 17:00:00,Hyderabad Central,Wednesday,17,0,Clear,740
2026-09-30 18:00:00,Kukatpally,Wednesday,18,0,Clear,620
2026-09-30 19:00:00,Uppal,Wednesday,19,0,Clear,610
2026-09-30 20:00:00,Kukatpally,Wednesday,20,0,Clear,560
2026-09-30 21:00:00,Hitec City,Wednesday,21,0,Clear,450
2026-09-30 22:00:00,Tarnaka,Wednesday,22,0,Clear,510
2026-09-30 23:00:00,Uppal,Wednesday,23,0,Clear,540
2026-10-01 00:00:00,Hyderabad Central,Thursday,0,0,Cloudy,400
2026-10-01 01:00:00,Hitec City,Thursday,1,0,Rainy,340
2026-10-01 02:00:00,Ameerpet,Thursday,2,0,Rainy,350
2026-10-01 03:00:00,Secunderabad East,Thursday,3,0,Clear,540
2026-10-01 04:00:00,Miyapur,Thursday,4,0,Rainy,330
2026-10-01 05:00:00,LB Nagar,Thursday,5,0,Clear,510
2026-10-01 06:00:00,Hyderabad Central,Thursday,6,0,Clear,680
2026-10-01 07:00:00,Dilsukhnagar,Thursday,7,0,Clear,670
2026-10-01 08:00:00,Miyapur,Thursday,8,1,Clear,310
2026-10-01 09:00:00,Dilsukhnagar,Thursday,9,0,Cloudy,650
2026-10-01 10:00:00,Tarnaka,Thursday,10,0,Rainy,460
2026-10-01 11:00:00,Tarnaka,Thursday,11,0,Clear,500
2026-10-01 12:00:00,LB Nagar,Thursday,12,1,Clear,230
2026-10-01 13:00:00,Dilsukhnagar,Thursday,13,0,Rainy,450
2026-10-01 14:00:00,Hyderabad Central,Thursday,14,0,Clear,480
2026-10-01 15:00:00,Kukatpally,Thursday,15,0,Clear,490
2026-10-01 16:00:00,Hitec City,Thursday,16,0,Clear,520
2026-10-01 17:00:00,Dilsukhnagar,Thursday,17,1,Clear,320
2026-10-01 18:00:00,Ameerpet,Thursday,18,0,Clear,680
2026-10-01 19:00:00,Dilsukhnagar,Thursday,19,0,Clear,610
2026-10-01 20:00:00,Uppal,Thursday,20,0,Clear,570
2026-10-01 21:00:00,Tarnaka,Thursday,21,0,Clear,590
2026-10-01 22:00:00,Hyderabad Central,Thursday,22,0,Rainy,460
2026-10-01 23:00:00,Hitec City,Thursday,23,0,Clear,530
2026-10-02 00:00:00,Tarnaka,Friday,0,0,Clear,540
2026-10-02 01:00:00,Uppal,Friday,1,0,Rainy,300
2026-10-02 02:00:00,Dilsukhnagar,Friday,2,0,Clear,430
2026-10-02 03:00:00,Dilsukhnagar,Friday,3,0,Clear,400
2026-10-02 04:00:00,Tarnaka,Friday,4,0,Cloudy,570
2026-10-02 05:00:00,Dilsukhnagar,Friday,5,1,Clear,320
2026-10-02 06:00:00,Hitec City,Friday,6,0,Clear,560
2026-10-02 07:00:00,Hyderabad Central,Friday,7,0,Clear,670
2026-10-02 08:00:00,Miyapur,Friday,8,0,Clear,550
2026-10-02 09:00:00,Tarnaka,Friday,9,0,Cloudy,680
2026-10-02 10:00:00,Tarnaka,Friday,10,0,Cloudy,490
2026-10-02 11:00:00,Tarnaka,Friday,11,1,Clear,350
2026-10-02 12:00:00,Miyapur,Friday,12,0,Rainy,420
2026-10-02 13:00:00,Uppal,Friday,13,0,Clear,410
2026-10-02 14:00:00,Secunderabad East,Friday,14,1,Clear,290
2026-10-02 15:00:00,LB Nagar,Friday,15,0,Clear,440
2026-10-02 16:00:00,Dilsukhnagar,Friday,16,0,Cloudy,440
2026-10-02 17:00:00,Ameerpet,Friday,17,1,Clear,470
2026-10-02 18:00:00,Hyderabad Central,Friday,18,0,Cloudy,720
2026-10-02 19:00:00,Hitec City,Friday,19,1,Clear,470
2026-10-02 20:00:00,Dilsukhnagar,Friday,20,0,Clear,580
2026-10-02 21:00:00,Dilsukhnagar,Friday,21,0,Cloudy,470
2026-10-02 22:00:00,Secunderabad East,Friday,22,0,Clear,510
2026-10-02 23:00:00,LB Nagar,Friday,23,0,Clear,400
2026-10-03 00:00:00,LB Nagar,Saturday,0,0,Clear,460
2026-10-03 01:00:00,Tarnaka,Saturday,1,1,Clear,220
2026-10-03 02:00:00,Ameerpet,Saturday,2,0,Clear,430
2026-10-03 03:00:00,Hyderabad Central,Saturday,3,0,Clear,520
2026-10-03 04:00:00,LB Nagar,Saturday,4,0,Clear,500
2026-10-03 05:00:00,Kukatpally,Saturday,5,0,Clear,460
2026-10-03 06:00:00,Kukatpally,Saturday,6,0,Clear,510
2026-10-03 07:00:00,Kukatpally,Saturday,7,0,Cloudy,530
2026-10-03 08:00:00,LB Nagar,Saturday,8,1,Clear,340
2026-10-03 09:00:00,Miyapur,Saturday,9,1,Rainy,260
2026-10-03 10:00:00,Secunderabad East,Saturday,10,0,Clear,410
2026-10-03 11:00:00,Hitec City,Saturday,11,0,Clear,400
2026-10-03 12:00:00,Ameerpet,Saturday,12,0,Cloudy,400
2026-10-03 13:00:00,Hitec City,Saturday,13,0,Clear,450
2026-10-03 14:00:00,Tarnaka,Saturday,14,1,Clear,320
2026-10-03 15:00:00,Ameerpet,Saturday,15,0,Clear,560
2026-10-03 16:00:00,Hyderabad Central,Saturday,16,0,Clear,550
2026-10-03 17:00:00,Kukatpally,Saturday,17,0,Rainy,470
2026-10-03 18:00:00,Hitec City,Saturday,18,0,Clear,650
2026-10-03 19:00:00,Hyderabad Central,Saturday,19,0,Clear,630
2026-10-03 20:00:00,Kukatpally,Saturday,20,0,Rainy,480
2026-10-03 21:00:00,Ameerpet,Saturday,21,0,Clear,410
2026-10-03 22:00:00,Ameerpet,Saturday,22,0,Clear,400
2026-10-03 23:00:00,Kukatpally,Saturday,23,1,Clear,380
2026-10-04 00:00:00,Uppal,Sunday,0,0,Clear,550
2026-10-04 01:00:00,LB Nagar,Sunday,1,0,Clear,410
2026-10-04 02:00:00,Tarnaka,Sunday,2,0,Clear,470
2026-10-04 03:00:00,Tarnaka,Sunday,3,0,Rainy,400
2026-10-04 04:00:00,Uppal,Sunday,4,0,Clear,490
2026-10-04 05:00:00,Miyapur,Sunday,5,0,Clear,430
2026-10-04 06:00:00,Secunderabad East,Sunday,6,0,Clear,680
2026-10-04 07:00:00,Hitec City,Sunday,7,0,Clear,510
2026-10-04 08:00:00,Ameerpet,Sunday,8,0,Clear,660
2026-10-04 09:00:00,Ameerpet,Sunday,9,0,Rainy,390
2026-10-04 10:00:00,Kukatpally,Sunday,10,0,Clear,400
2026-10-04 11:00:00,Dilsukhnagar,Sunday,11,0,Cloudy,590
2026-10-04 12:00:00,Dilsukhnagar,Sunday,12,0,Rainy,420
2026-10-04 13:00:00,Secunderabad East,Sunday,13,0,Rainy,320
2026-10-04 14:00:00,Hyderabad Central,Sunday,14,0,Clear,570
2026-10-04 15:00:00,Uppal,Sunday,15,0,Clear,450
2026-10-04 16:00:00,Tarnaka,Sunday,16,0,Rainy,430
2026-10-04 17:00:00,Ameerpet,Sunday,17,0,Rainy,450
2026-10-04 18:00:00,Dilsukhnagar,Sunday,18,0,Clear,660
2026-10-04 19:00:00,Secunderabad East,Sunday,19,0,Rainy,470
2026-10-04 20:00:00,Uppal,Sunday,20,0,Clear,740
2026-10-04 21:00:00,Secunderabad East,Sunday,21,0,Cloudy,480
2026-10-04 22:00:00,Kukatpally,Sunday,22,0,Clear,450
2026-10-04 23:00:00,Hitec City,Sunday,23,1,Clear,250
2026-10-05 00:00:00,LB Nagar,Monday,0,0,Clear,510
2026-10-05 01:00:00,Miyapur,Monday,1,0,Clear,430
2026-10-05 02:00:00,Ameerpet,Monday,2,1,Clear,270
2026-10-05 03:00:00,LB Nagar,Monday,3,0,Clear,510
2026-10-05 04:00:00,Hyderabad Central,Monday,4,0,Cloudy,430
2026-10-05 05:00:00,Ameerpet,Monday,5,0,Clear,460
2026-10-05 06:00:00,Uppal,Monday,6,1,Clear,340
2026-10-05 07:00:00,Kukatpally,Monday,7,0,Cloudy,520
2026-10-05 08:00:00,Hitec City,Monday,8,1,Clear,260
2026-10-05 09:00:00,Ameerpet,Monday,9,0,Clear,690
2026-10-05 10:00:00,Hyderabad Central,Monday,10,0,Rainy,480
2026-10-05 11:00:00,Dilsukhnagar,Monday,11,0,Clear,550
2026-10-05 12:00:00,Tarnaka,Monday,12,0,Clear,420
2026-10-05 13:00:00,Hyderabad Central,Monday,13,0,Rainy,350
2026-10-05 14:00:00,Secunderabad East,Monday,14,0,Clear,450
2026-10-05 15:00:00,Ameerpet,Monday,15,0,Clear,570
2026-10-05 16:00:00,Hyderabad Central,Monday,16,0,Rainy,310
2026-10-05 17:00:00,Kukatpally,Monday,17,0,Clear,680
2026-10-05 18:00:00,Dilsukhnagar,Monday,18,0,Clear,560
2026-10-05 19:00:00,Miyapur,Monday,19,0,Clear,630
2026-10-05 20:00:00,Ameerpet,Monday,20,0,Clear,550
2026-10-05 21:00:00,Hitec City,Monday,21,0,Clear,580
2026-10-05 22:00:00,Ameerpet,Monday,22,0,Clear,480
2026-10-05 23:00:00,Secunderabad East,Monday,23,0,Clear,460
2026-10-06 00:00:00,Tarnaka,Tuesday,0,0,Rainy,350
2026-10-06 01:00:00,Tarnaka,Tuesday,1,0,Clear,520
2026-10-06 02:00:00,LB Nagar,Tuesday,2,1,Clear,280
2026-10-06 03:00:00,Miyapur,Tuesday,3,0,Clear,490
2026-10-06 04:00:00,Kukatpally,Tuesday,4,0,Clear,450
2026-10-06 05:00:00,Hyderabad Central,Tuesday,5,0,Rainy,430
2026-10-06 06:00:00,Tarnaka,Tuesday,6,0,Clear,660
2026-10-06 07:00:00,Hitec City,Tuesday,7,0,Cloudy,530
2026-10-06 08:00:00,Secunderabad East,Tuesday,8,0,Clear,640
2026-10-06 09:00:00,Kukatpally,Tuesday,9,0,Clear,630
2026-10-06 10:00:00,Tarnaka,Tuesday,10,0,Clear,520
2026-10-06 11:00:00,Tarnaka,Tuesday,11,0,Clear,440
2026-10-06 12:00:00,Hyderabad Central,Tuesday,12,0,Clear,400
2026-10-06 13:00:00,Hitec City,Tuesday,13,0,Clear,450
2026-10-06 14:00:00,Ameerpet,Tuesday,14,0,Clear,400
2026-10-06 15:00:00,Secunderabad East,Tuesday,15,1,Cloudy,360
2026-10-06 16:00:00,Hyderabad Central,Tuesday,16,0,Rainy,430
2026-10-06 17:00:00,Hitec City,Tuesday,17,0,Rainy,580
2026-10-06 18:00:00,Secunderabad East,Tuesday,18,0,Clear,680
2026-10-06 19:00:00,Kukatpally,Tuesday,19,0,Cloudy,700
2026-10-06 20:00:00,Ameerpet,Tuesday,20,0,Clear,610
2026-10-06 21:00:00,Secunderabad East,Tuesday,21,0,Clear,490
2026-10-06 22:00:00,Kukatpally,Tuesday,22,0,Clear,540
2026-10-06 23:00:00,Kukatpally,Tuesday,23,0,Clear,510
2026-10-07 00:00:00,LB Nagar,Wednesday,0,0,Clear,470
2026-10-07 01:00:00,Miyapur,Wednesday,1,0,Clear,550
2026-10-07 02:00:00,Tarnaka,Wednesday,2,0,Clear,450
2026-10-07 03:00:00,Dilsukhnagar,Wednesday,3,0,Rainy,400
2026-10-07 04:00:00,Miyapur,Wednesday,4,0,Cloudy,450
2026-10-07 05:00:00,Kukatpally,Wednesday,5,0,Rainy,300
2026-10-07 06:00:00,Hitec City,Wednesday,6,0,Clear,670
2026-10-07 07:00:00,Miyapur,Wednesday,7,0,Clear,520
2026-10-07 08:00:00,Secunderabad East,Wednesday,8,0,Clear,570
2026-10-07 09:00:00,LB Nagar,Wednesday,9,0,Clear,570
2026-10-07 10:00:00,LB Nagar,Wednesday,10,0,Rainy,300
2026-10-07 11:00:00,Tarnaka,Wednesday,11,0,Rainy,340
2026-10-07 12:00:00,Dilsukhnagar,Wednesday,12,0,Clear,430
2026-10-07 13:00:00,Ameerpet,Wednesday,13,0,Clear,400
2026-10-07 14:00:00,Hitec City,Wednesday,14,0,Clear,550
2026-10-07 15:00:00,Ameerpet,Wednesday,15,0,Cloudy,450
2026-10-07 16:00:00,Hitec City,Wednesday,16,0,Clear,520
2026-10-07 17:00:00,LB Nagar,Wednesday,17,0,Clear,610
2026-10-07 18:00:00,LB Nagar,Wednesday,18,0,Clear,660
2026-10-07 19:00:00,Tarnaka,Wednesday,19,1,Rainy,370
2026-10-07 20:00:00,Miyapur,Wednesday,20,0,Clear,710
2026-10-07 21:00:00,Miyapur,Wednesday,21,0,Clear,550
2026-10-07 22:00:00,LB Nagar,Wednesday,22,1,Rainy,240
2026-10-07 23:00:00,Kukatpally,Wednesday,23,0,Clear,530
2026-10-08 00:00:00,Tarnaka,Thursday,0,0,Clear,580
2026-10-08 01:00:00,Tarnaka,Thursday,1,0,Cloudy,500
2026-10-08 02:00:00,Dilsukhnagar,Thursday,2,0,Clear,580
2026-10-08 03:00:00,Uppal,Thursday,3,0,Clear,580
2026-10-08 04:00:00,Tarnaka,Thursday,4,0,Rainy,440
2026-10-08 05:00:00,Kukatpally,Thursday,5,0,Clear,440
2026-10-08 06:00:00,Uppal,Thursday,6,0,Clear,610
2026-10-08 07:00:00,Tarnaka,Thursday,7,0,Clear,620
2026-10-08 08:00:00,Uppal,Thursday,8,0,Clear,660
2026-10-08 09:00:00,Hyderabad Central,Thursday,9,0,Clear,660
2026-10-08 10:00:00,Hitec City,Thursday,10,0,Clear,500
2026-10-08 11:00:00,Miyapur,Thursday,11,0,Rainy,380
2026-10-08 12:00:00,LB Nagar,Thursday,12,0,Rainy,450
2026-10-08 13:00:00,Miyapur,Thursday,13,0,Rainy,370
2026-10-08 14:00:00,LB Nagar,Thursday,14,0,Rainy,370
2026-10-08 15:00:00,Hitec City,Thursday,15,0,Cloudy,490
2026-10-08 16:00:00,Uppal,Thursday,16,0,Rainy,360
2026-10-08 17:00:00,LB Nagar,Thursday,17,0,Clear,600
2026-10-08 18:00:00,Ameerpet,Thursday,18,0,Clear,730
2026-10-08 19:00:00,Hitec City,Thursday,19,0,Clear,670
2026-10-08 20:00:00,Dilsukhnagar,Thursday,20,0,Clear,600
2026-10-08 21:00:00,Hitec City,Thursday,21,0,Rainy,320
2026-10-08 22:00:00,Hitec City,Thursday,22,0,Clear,500
2026-10-08 23:00:00,Kukatpally,Thursday,23,0,Rainy,470
2026-10-09 00:00:00,Kukatpally,Friday,0,0,Clear,400
2026-10-09 01:00:00,Tarnaka,Friday,1,0,Clear,480
2026-10-09 02:00:00,Kukatpally,Friday,2,0,Cloudy,520
2026-10-09 03:00:00,Secunderabad East,Friday,3,0,Clear,460
2026-10-09 04:00:00,Uppal,Friday,4,0,Rainy,340
2026-10-09 05:00:00,Hitec City,Friday,5,0,Clear,430
2026-10-09 06:00:00,Hyderabad Central,Friday,6,1,Clear,390
2026-10-09 07:00:00,Dilsukhnagar,Friday,7,1,Rainy,210
2026-10-09 08:00:00,Secunderabad East,Friday,8,0,Rainy,520
2026-10-09 09:00:00,Secunderabad East,Friday,9,0,Rainy,470
2026-10-09 10:00:00,Ameerpet,Friday,10,0,Clear,480
2026-10-09 11:00:00,Hyderabad Central,Friday,11,1,Rainy,240
2026-10-09 12:00:00,Hitec City,Friday,12,0,Clear,550
2026-10-09 13:00:00,Dilsukhnagar,Friday,13,0,Clear,550
2026-10-09 14:00:00,Hyderabad Central,Friday,14,0,Cloudy,440
2026-10-09 15:00:00,Hyderabad Central,Friday,15,1,Clear,280
2026-10-09 16:00:00,Uppal,Friday,16,0,Clear,490
2026-10-09 17:00:00,Dilsukhnagar,Friday,17,0,Clear,650
2026-10-09 18:00:00,Ameerpet,Friday,18,0,Rainy,520
2026-10-09 19:00:00,Tarnaka,Friday,19,1,Clear,370
2026-10-09 20:00:00,Hyderabad Central,Friday,20,1,Rainy,300
2026-10-09 21:00:00,Kukatpally,Friday,21,0,Clear,420
2026-10-09 22:00:00,Miyapur,Friday,22,1,Clear,360
2026-10-09 23:00:00,LB Nagar,Friday,23,0,Cloudy,560
2026-10-10 00:00:00,Hitec City,Saturday,0,0,Clear,510
2026-10-10 01:00:00,LB Nagar,Saturday,1,0,Cloudy,450
2026-10-10 02:00:00,Kukatpally,Saturday,2,0,Clear,550
2026-10-10 03:00:00,Miyapur,Saturday,3,0,Clear,460
2026-10-10 04:00:00,Secunderabad East,Saturday,4,0,Clear,570
2026-10-10 05:00:00,Secunderabad East,Saturday,5,0,Clear,580
2026-10-10 06:00:00,LB Nagar,Saturday,6,0,Clear,610
2026-10-10 07:00:00,LB Nagar,Saturday,7,1,Rainy,190
2026-10-10 08:00:00,Hitec City,Saturday,8,0,Clear,630
2026-10-10 09:00:00,Kukatpally,Saturday,9,0,Cloudy,580
2026-10-10 10:00:00,Kukatpally,Saturday,10,0,Clear,520
2026-10-10 11:00:00,Uppal,Saturday,11,1,Clear,290
2026-10-10 12:00:00,LB Nagar,Saturday,12,0,Clear,440
2026-10-10 13:00:00,Hitec City,Saturday,13,0,Clear,520
2026-10-10 14:00:00,Hitec City,Saturday,14,0,Clear,570
2026-10-10 15:00:00,Kukatpally,Saturday,15,0,Clear,460
2026-10-10 16:00:00,Kukatpally,Saturday,16,1,Clear,320
2026-10-10 17:00:00,LB Nagar,Saturday,17,0,Rainy,540
2026-10-10 18:00:00,LB Nagar,Saturday,18,0,Clear,700
2026-10-10 19:00:00,Hyderabad Central,Saturday,19,0,Clear,700
2026-10-10 20:00:00,Uppal,Saturday,20,0,Clear,580
